"numero_dpe","date_derniere_modification_dpe","date_visite_diagnostiqueur","date_etablissement_dpe","date_reception_dpe","date_fin_validite_dpe","numero_dpe_remplace","numero_dpe_immeuble_associe","id_rnb","numero_rpls_logement","numero_immatriculation_copropriete","modele_dpe","version_dpe","methode_application_dpe","etiquette_dpe","etiquette_ges","type_batiment","annee_construction","periode_construction","type_installation_chauffage","type_installation_ecs","hauteur_sous_plafond","nombre_appartement","nombre_niveau_immeuble","nombre_niveau_logement","typologie_logement","appartement_non_visite","surface_habitable_immeuble","surface_habitable_logement","surface_tertiaire_immeuble","classe_inertie_batiment","classe_altitude","zone_climatique","adresse_ban","numero_voie_ban","nom_rue_ban","nom_commune_ban","code_postal_ban","code_insee_ban","code_departement_ban","code_region_ban","identifiant_ban","coordonnee_cartographique_x_ban","coordonnee_cartographique_y_ban","score_ban","statut_geocodage","adresse_brut","nom_commune_brut","code_postal_brut","numero_etage_appartement","position_logement_dans_immeuble","nom_residence","complement_adresse_batiment","complement_adresse_logement","indicateur_confort_ete","protection_solaire_exterieure","logement_traversant","presence_brasseur_air","inertie_lourde","isolation_toiture","deperditions_enveloppe","deperditions_ponts_thermiques","deperditions_murs","deperditions_planchers_hauts","deperditions_planchers_bas","deperditions_portes","deperditions_baies_vitrees","deperditions_renouvellement_air","qualite_isolation_enveloppe","qualite_isolation_murs","qualite_isolation_plancher_haut_comble_amenage","qualite_isolation_plancher_haut_comble_perdu","qualite_isolation_plancher_haut_toit_terrasse","qualite_isolation_plancher bas","qualite_isolation_menuiseries","ubat_w_par_m2_k","besoin_chauffage","besoin_ecs","besoin_refroidissement","apport_interne_saison_chauffe","apport_interne_saison_froide","apport_solaire_saison_chauffe","apport_solaire_saison_froide","conso_5_usages_ep","conso_5_usages_par_m2_ep","conso_chauffage_ep","conso_ecs_ep","conso_refroidissement_ep","conso_eclairage_ep","conso_auxiliaires_ep","conso_5 usages_ef","conso_5 usages_par_m2_ef","conso_chauffage_ef","conso_ecs_ef","conso_refroidissement_ef","conso_eclairage_ef","conso_auxiliaires_ef","emission_ges_5_usages","emission_ges_5_usages par_m2","emission_ges_chauffage","emission_ges_ecs","emission_ges_refroidissement","emission_ges_eclairage","emission_ges_auxiliaires","type_energie_n1","conso_5 usages_ef_energie_n1","conso_chauffage_ef_energie_n1","conso_ecs_ef_energie_n1","cout_total_5_usages_energie_n1","cout_chauffage_energie_n1","cout_ecs_energie_n1","emission_ges_5_usages_energie_n1","emission_ges_chauffage_energie_n1","emission_ges_ecs_energie_n1","type_energie_n2","conso_5 usages_ef_energie_n2","conso_chauffage_ef_energie_n2","conso_ecs_ef_energie_n2","cout_total_5_usages_energie_n2","cout_chauffage_energie_n2","cout_ecs_energie_n2","emission_ges_5_usages_energie_n2","emission_ges_chauffage_energie_n2","emission_ges_ecs_energie_n2","type_energie_n3","conso_5_usages_ef_energie_n3","conso_chauffage_ef_energie_n3","conso_ecs_ef_energie_n3","cout_total_5_usages energie_n3","cout_chauffage_energie_n3","cout_ecs_energie_n3","emission_ges_5_usages_energie_n3","emission_ges_chauffage_energie_n3","emission_ges_ecs_energie_n3","cout_total_5_usages","cout_chauffage","cout_ecs","cout_refroidissement","cout_eclairage","cout_auxiliaires","type_energie_principale_chauffage","type_generateur_chauffage_principal","type_installation_chauffage_n1","type_emetteur_installation_chauffage_n1","configuration_installation_chauffage_n1","description_installation_chauffage_n1","conso_chauffage_installation_chauffage_n1","surface_chauffee_installation_chauffage_n1","facteur_couverture_solaire_installation_chauffage_n1","facteur_couverture_solaire_saisi_installation_chauffage_n1","type_generateur_n1_installation_n1","type_energie_generateur_n1_installation_n1","usage_generateur_n1_installation_n1","description_generateur_chauffage_n1_installation_n1","conso_chauffage_generateur_n1_installation_n1","type_generateur_n2_installation_n1","type_energie_generateur_n2_installation_n1","usage_generateur_n2_installation_n1","description_generateur_chauffage_n2_installation_n1","conso_chauffage_generateur_n2_installation_n1","type_installation_chauffage_n2","type_emetteur_installation_chauffage_n2","configuration_installation_chauffage_n2","description_installation_chauffage_n2","conso_chauffage_installation_chauffage_n2","surface_chauffee_installation_chauffage_n2","facteur_couverture_solaire_installation_chauffage_n2","facteur_couverture_solaire_saisi_installation_chauffage_n2","type_generateur_n1_installation_n2","type_energie_generateur_n1_installation_n2","usage_generateur_n1_installation_n2","description_generateur_chauffage_n1_installation_n2","conso_chauffage_generateur_n1_installation_n2","type_generateur_n2_installation_n2","type_energie_generateur_n2_installation_n2","usage_generateur_n2_installation_n2","description_generateur_chauffage_n2_installation_n2","conso_chauffage_generateur_n2_installation_n2","type_energie_principale_ecs","type_generateur_chauffage_principal_ecs","besoin_ecs_batiment","besoin_ecs_logement","type_installation_ecs_n1","configuration_installation_ecs_n1","description_installation_ecs_n1","conso_ef_installation_ecs_n1"," nombre_logements_desservis_par_installation_ecs_n1","surface_habitable_desservie_par_installation_ecs_n1","type_installation_solaire_n1","production_ecs_solaire_installation_n1","facteur_couverture_solaire_n1","facteur_couverture_solaire_saisi_n1","type_generateur_n1_ecs_n1","type_energie_generateur_n1_ecs_n1","usage_generateur_n1_ecs_n1","description_generateur_n1_ecs_n1","volume_stockage_generateur_n1_ecs_n1","cop_generateur_n1_ecs_n1","conso_ef_generateur_n1_ecs_n1","date_installation_generateur_n1_ecs_n1","type_generateur_n2_ecs_n1","type_energie_generateur_n2_ecs_n1","usage_generateur_n2_ecs_n1","description_generateur_n2_ecs_n1","volume_stockage_generateur_n2_ecs_n1","cop_generateur_n2_ecs_n1","conso_ef_generateur_n2_ecs_n1","date_installation_generateur_n2_ecs_n1","type_ventilation","surface_ventilee","ventilation_posterieure_2012","type_generateur_froid","type_energie_climatisation","periode_installation_generateur_froid","description_generateur_froid","surface_climatisee","conso_refroidissement_annuel","categorie_enr","systeme_production_electricite_origine_renouvelable","presence_production_pv","surface_totale_capteurs_pv","nombre_module","production_electricite_pv_kwhep_par_an","electricite_pv_autoconsommee"
"2484E3897766L","2024-11-05","2024-04-25","2024-11-04","2024-11-05","2034-11-03","2484E1577848V",,,,,"DPE 3CL 2021 méthode logement",2.4,"dpe appartement individuel","D","B","appartement",,"2006-2012","individuel","individuel",2.3,1,,1,,,4960,43.3,,"Moyenne","inférieur à 400m","H2d","Ancien Chemin des Beaumettes 84220 Gordes",,"Ancien Chemin des Beaumettes","Gordes","84220","84050","84","93","84050_0064",877663.12,6311268.62,0.37,"adresse géocodée ban à l'adresse","175 A CHEMIN DES MOULINS RESIDENCE LE DOMAINE DU MOULIN BLANC","BEAUMETTES, France",84220,0,,,"24/DUMAS/0101","Bat. C; Etage 1","moyen",1,1,0,0,1,78.9,9.8,15,8.7,0,3,8.9,33.6,"bonne","bonne","bonne",,,"très bonne","très bonne",0.49,2745.1,930.5,0,1202.9,0,438.3,0,10779.7,248,6049.3,3931.6,0,196.6,602.2,4686.8,108,2630.1,1709.4,0,85.5,261.8,341.5,7,207.8,111.1,0,5.9,16.8,"Électricité",4686.8,2630.1,1709.4,1049.5,592.3,385,341.5,207.8,111.1,,,,,,,,,,,,,,,,,,,,,1049.5,592.3,385,0,19.2,53.1,"Électricité","radiateur électrique NFC, NF** et NF***","installation individuelle","radiateur électrique NFC, NF** et NF***","Installation de chauffage simple","Radiateur électrique NFC, NF** et NF*** (système individuel)",2630.1,43.3,,,"radiateur électrique NFC, NF** et NF***","Électricité","chauffage","Electrique - Radiateur électrique NFC, NF** et NF***",2630.1,,,,,,,,,,,,,,,,,,,,,,,,"Électricité","Ballon électrique à accumulation vertical Catégorie B ou 2 étoiles",,,"installation individuelle","Un seul système d'ECS sans solaire","Ballon électrique à accumulation vertical (catégorie B ou 2 étoiles), contenance ballon 200 L",1709.4,1,43.3,"Non affecté",,,,"Ballon électrique à accumulation vertical Catégorie B ou 2 étoiles","Électricité","ecs","Electrique - Ballon électrique à accumulation vertical (catégorie B ou 2 étoiles)",200,,1709.4,,,,,,,,,,,,0,,,,,,,,,,,,0,
"2484E4378374J","2024-12-10","2024-12-09","2024-12-09","2024-12-10","2034-12-08",,,,,,"DPE 3CL 2021 méthode logement",2.4,"dpe maison individuelle","C","A","maison",,"2013-2021",,,2.4,,,2,,,,53.2,,"Légère","inférieur à 400m","H2d","427 Chemin des Bouilladoires 84220 Gordes","427","Chemin des Bouilladoires","Gordes","84220","84050","84","93","84050_0080_00427",876411.59,6311044.83,0.5,"adresse géocodée ban à l'adresse","427 Chemin des Bouilladoires","GORDES",84220,0,,,"GAUDEMARD/CT_241102/NGA","Maison 1","insuffisant",0,1,0,0,1,109.5,28,15.9,3.8,5.7,0,26.3,29.9,"bonne","très bonne","très bonne",,,"très bonne","moyenne",0.6,2623.3,821.6,0,1298.6,0,2534.9,0,8922.9,167,5371.2,3310.3,0,241.3,0,3879.5,72,2335.3,1439.3,0,104.9,0,285.3,5,184.5,93.6,0,7.2,0,"Électricité",3879.5,2335.3,1439.3,893.1,537.6,331.3,285.3,184.5,93.6,,,,,,,,,,,,,,,,,,,,,893.1,537.6,331.3,0,24.2,0,"Électricité","Plancher ou plafond rayonnant électrique avec régulation terminale","installation individuelle","Plancher rayonnant électrique avec régulation terminale","Installation de chauffage simple","Plancher rayonnant électrique avec régulation terminale avec programmateur pièce par pièce (système individuel)",2335.3,53.2,,,"Plancher ou plafond rayonnant électrique avec régulation terminale","Électricité","chauffage","Electrique - Plancher rayonnant électrique avec régulation terminale",2335.3,,,,,,,,,,,,,,,,,,,,,,,,"Électricité","Ballon électrique à accumulation vertical Autres ou inconnue",,,"installation individuelle","Un seul système d'ECS sans solaire","Ballon électrique à accumulation vertical (autres catégorie ou inconnue), contenance ballon 150 L",1439.3,1,53.2,"Non affecté",,,,"Ballon électrique à accumulation vertical Autres ou inconnue","Électricité","ecs","Electrique - Ballon électrique à accumulation vertical (autres catégorie ou inconnue)",150,,1439.3,,,,,,,,,,,,0,,,,,,,,,,,,0,
"2484E4378151U","2024-12-10","2024-12-09","2024-12-09","2024-12-10","2034-12-08",,,,,,"DPE 3CL 2021 méthode logement",2.4,"dpe maison individuelle","C","A","maison",,"2013-2021",,,2.5,,,2,,,,99.9,,"Légère","inférieur à 400m","H2d","427 Chemin des Bouilladoires 84220 Gordes","427","Chemin des Bouilladoires","Gordes","84220","84050","84","93","84050_0080_00427",876411.59,6311044.83,0.5,"adresse géocodée ban à l'adresse","427 Chemin des Bouilladoires","GORDES",84220,0,,,"GAUDEMARD/CT_241101/NGA","DPE pour maison 2","insuffisant",0,1,0,0,1,177.8,45.8,26.6,6.9,9.5,0,34.5,54.4,"bonne","très bonne","très bonne",,,"très bonne","moyenne",0.54,4610.1,1130.7,0,2210.2,0,3114.2,0,15276.1,152,9580.9,5241.8,0,453.4,0,6641.8,66,4165.6,2279.1,0,197.1,0,490.8,4,329.1,148.1,0,13.6,0,"Électricité",6641.8,4165.6,2279.1,1429.2,896.3,490.4,490.8,329.1,148.1,,,,,,,,,,,,,,,,,,,,,1429.2,896.3,490.4,0,42.4,0,"Électricité","Plancher ou plafond rayonnant électrique avec régulation terminale","installation individuelle","Plancher rayonnant électrique avec régulation terminale","Installation de chauffage simple","Plancher rayonnant électrique avec régulation terminale avec programmateur pièce par pièce (système individuel)",4165.6,99.9,,,"Plancher ou plafond rayonnant électrique avec régulation terminale","Électricité","chauffage","Electrique - Plancher rayonnant électrique avec régulation terminale",4165.6,,,,,,,,,,,,,,,,,,,,,,,,"Électricité","Ballon électrique à accumulation vertical Autres ou inconnue",,,"installation individuelle","Un seul système d'ECS sans solaire","Ballon électrique à accumulation vertical (autres catégorie ou inconnue), contenance ballon 300 L",2279.1,1,99.9,"Non affecté",,,,"Ballon électrique à accumulation vertical Autres ou inconnue","Électricité","ecs","Electrique - Ballon électrique à accumulation vertical (autres catégorie ou inconnue)",300,,2279.1,,,,,,,,,,,,0,,,,,,,,,,,,0,
"2484E3394196J","2024-09-28","2024-09-22","2024-09-27","2024-09-28","2034-09-26",,,,,,"DPE 3CL 2021 méthode logement",2.4,"dpe maison individuelle","E","B","maison",,"avant 1948",,,2.7,,,2,,,,105.7,,"Moyenne","inférieur à 400m","H2d","128 Chemin des Martins 84220 Gordes","128","Chemin des Martins","Gordes","84220","84050","84","93","84050_0545_00128",876432.11,6310578.51,0.47,"adresse géocodée ban à l'adresse","128 Chemin des Martins","GORDES",84220,0,,,"060100773",,"insuffisant",1,1,0,0,0,727.6,58.8,277.3,147.1,53.6,0,48.8,142,"insuffisante","insuffisante","insuffisante",,,"insuffisante","insuffisante",1.99,34434.5,1155.4,1795.3,2094.7,315.4,1536.1,787.1,34496.7,326,28682.4,4302.5,1032.3,479.5,0,14998.5,141,12470.6,1870.7,448.8,208.5,0,1149.9,10,985.2,121.6,28.7,14.4,0,"Électricité",14998.5,12470.6,1870.7,3077.6,2558.9,383.8,1149.9,985.2,121.6,,,,,,,,,,,,,,,,,,,,,3077.6,2558.9,383.8,92.1,42.8,0,"Électricité","PAC air/air installée avant 2008","installation individuelle","Soufflage d'air chaud (air soufflé) avec distribution par fluide frigorigène","Installation de chauffage simple","PAC air/air sans réseau de distribution installée avant 2008 (système individuel)",12470.6,105.7,,,"PAC air/air installée avant 2008","Électricité","chauffage","Electrique - PAC air/air sans réseau de distribution installée avant 2008",12470.6,,,,,,,,,,,,,,,,,,,,,,,,"Électricité","Ballon électrique à accumulation horizontal",,,"installation individuelle","Un seul système d'ECS sans solaire","Ballon électrique à accumulation horizontal, contenance ballon 100 L",1870.7,1,105.7,"Non affecté",,,,"Ballon électrique à accumulation horizontal","Électricité","ecs","Electrique - Ballon électrique à accumulation horizontal",100,,1870.7,,,,,,,,,,,,0,"PAC air/air installée avant 2008","Électricité","Avant 2008","Refroidissement - Electrique - Pompe à chaleur air/air",105.7,448.8,"pompe à chaleur",,,,,0,
"2484E4297236R","2024-12-04","2024-11-28","2024-12-03","2024-12-04","2034-12-02",,,,,,"DPE 3CL 2021 méthode logement",2.4,"dpe maison individuelle","E","E","maison",1900,"avant 1948",,,2.6,,,2,,,,150.9,,"Lourde","inférieur à 400m","H2d","103 Chemin du Plan de Gordes 84220 Gordes","103","Chemin du Plan de Gordes","Gordes","84220","84050","84","93","84050_0695_00103",878877.5,6312516.32,0.95,"adresse géocodée ban à l'adresse","103 chemin du Plan de Gordes","GORDES",84220,0,,,"Sans objet","Unique","bon",1,1,0,1,1,507.5,19.6,290.5,7.7,39.4,18.2,23.1,108.9,"insuffisante","insuffisante",,"très bonne",,"moyenne","moyenne",1.17,18732.5,1349.9,0,2841517,0,1835319.3,0,31841.9,210.9,24842,4968.9,0,685,1346,27885.4,184.7,24842,2160.4,0,297.8,585.2,8247.4,54.6,8048.8,140.4,0,20.6,37.5,"Fioul domestique",24842,24842,0,3682,3682,0,8048.8,8048.8,0,"Électricité",3043.4,0,2160.4,735,0,522,198.4,0,140.4,,,,,,,,,,,4417,3682,522,0,72,141,"Fioul domestique","Chaudière fioul basse température après 2015","installation individuelle","Radiateur bitube sans robinet thermostatique sur réseau individuel eau chaude basse ou moyenne température(inf 65°C)","Installation de chauffage simple","Chauffage sans solaire",24842,150.9,,,"Chaudière fioul basse température après 2015","Fioul domestique","chauffage","Chaudière basse température",24842,,,,,,,,,,,,,,,,,,,,,,,,"Électricité","Ballon électrique à accumulation vertical Catégorie B ou 2 étoiles",,,"installation individuelle","Un seul système d'ECS sans solaire","Chauffe-eau vertical Electrique",2160.4,1,150.9,"Non affecté",,,,"Ballon électrique à accumulation vertical Catégorie B ou 2 étoiles","Électricité","ecs","Chauffe-eau vertical",200,,2160.4,,,,,,,,,,,,0,,,,,,,,,,,,0,
"2484E4078371U","2024-11-19","2024-11-18","2024-11-18","2024-11-19","2034-11-17",,,,,,"DPE 3CL 2021 méthode logement",2.4,"dpe maison individuelle","D","B","maison",,"avant 1948",,,2.5,,,1,,,,75,,"Très lourde","inférieur à 400m","H2d","Chemin des Mians 84220 Gordes",,"Chemin des Mians","Gordes","84220","84050","84","93","84050_0550",876200.42,6315127.94,0.43,"adresse géocodée ban à l'adresse","136, Chemin des MIANS","GORDES",84220,0,,,"2024-11-0067",,"insuffisant",0,1,0,1,1,516.5,38.6,194.8,103.7,37.3,0,33.7,108.5,"insuffisante","insuffisante","moyenne",,,"insuffisante","moyenne",1.28,20544.7,1023.7,1648.3,1589.3,239.3,1838.4,803,16197.1,215,14692.7,0,536,340.4,628,7042.2,93,6388.1,0,233.1,148,273.1,547.3,7,504.7,0,14.9,10.2,17.5,"Électricité",7042.2,6388.1,0,1508.1,1368.1,0,547.3,504.7,0,,,,,,,,,,,,,,,,,,,,,1508.1,1368.1,0,49.9,31.7,58.5,"Électricité","PAC air/air installée à partir de 2015","installation individuelle","Soufflage d'air chaud (air soufflé) avec distribution par réseau aéraulique","Installation de chauffage simple","PAC air/air installée à partir de 2015 avec programmateur pièce par pièce (système individuel)",6388.1,75,,,"PAC air/air installée à partir de 2015","Électricité","chauffage","Electrique - PAC air/air sans réseau de distribution installée à partir de 2015",6388.1,,,,,,,,,,,,,,,,,,,,,,,,"Non affecté",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"PAC air/air installée à partir de 2015","Électricité","A partir de 2015","Refroidissement - Electrique - Pompe à chaleur (divisé) - type split",75,233.1,"pompe à chaleur",,,,,0,
"2484E3006384N","2024-08-30","2024-08-06","2024-08-29","2024-08-30","2034-08-28",,,,,,"DPE 3CL 2021 méthode logement",2.4,"dpe maison individuelle","E","D","maison",1973,"1948-1974",,,2.8,,,2,,,,130.8,,"Légère","inférieur à 400m","H2d","774 Route des Moines 84220 Gordes","774","Route des Moines","Gordes","84220","84050","84","93","84050_0565_00774",876477.82,6314250.15,0.5,"adresse géocodée ban à l'adresse","774 Route Des Moines","GORDES",84220,0,,,"070824774P",,"insuffisant",0,1,0,0,1,690.5,66,319.4,35.5,39.5,5.4,60.2,164.5,"insuffisante","insuffisante","insuffisante",,,"insuffisante","insuffisante",1.37,32243.1,1263.2,2702.7,2772.3,377.7,3509.5,1477.2,43083.7,329,39548,1658.6,475.4,593.4,808.3,28985.7,221,26510.9,1658.6,206.7,258,351.4,5780.1,44,5275.5,451.1,13.2,17.8,22.5,"GPL",18141,16482.4,1658.6,2843.1,2583.1,259.9,4934.4,4483.2,451.1,"Électricité",10844.6,10028.5,0,2258.2,2088.3,0,845.8,792.3,0,,,,,,,,,,,5101.3,4671.4,259.9,43,53.7,73.2,"GPL","Chaudière gpl/propane/butane à condensation après 2015","installation individuelle","Radiateur monotube sans robinet thermostatique sur réseau individuel eau chaude basse ou moyenne température(inf 65°C)","Installation de chauffage simple","Chaudière individuelle GPL/propane/butane à condensation installée à partir de 2016. Emetteur(s): radiateur monotube sans robinet thermostatique",16482.4,58.3,,,"Chaudière gpl/propane/butane à condensation après 2015","GPL","chauffage","GPL - Chaudière GPL/propane/butane à condensation installée à partir de 2016",16482.4,,,,,,"installation individuelle","Convecteur électrique NFC, NF** et NF***","Installation de chauffage simple","Convecteur électrique NFC, NF** et NF*** (système individuel)",6553.2,32.4,,,"Convecteur électrique NFC, NF** et NF***","Électricité","chauffage","Electrique - Convecteur électrique NFC, NF** et NF***",6553.2,,,,,,"GPL","Chaudière gpl/propane/butane à condensation après 2015",,,"installation individuelle","Un seul système d'ECS sans solaire","Chaudière individuelle GPL/propane/butane à condensation installée à partir de 2016",1658.6,1,130.8,"Non affecté",,,,"Chaudière gpl/propane/butane à condensation après 2015","GPL","ecs","GPL - Chaudière GPL/propane/butane à condensation installée à partir de 2016",0,,1658.6,,,,,,,,,,,,0,"PAC air/air installée avant 2008","Électricité","Avant 2008","Refroidissement - Electrique - Pompe à chaleur (divisé) - type split",40,206.7,"pompe à chaleur",,,,,0,
"2484E2887352J","2024-08-14","2024-08-12","2024-08-13","2024-08-14","2034-08-12",,,,,,"DPE 3CL 2021 méthode logement",2.4,"dpe appartement individuel","C","A","appartement",2006,"2006-2012","individuel","individuel",2.4,,,1,,,,43.5,,"Lourde","inférieur à 400m","H2d","Chemin du Moulin des Roberts 84220 Gordes",,"Chemin du Moulin des Roberts","Gordes","84220","84050","84","93","84050_0575",879289.05,6312092.17,0.53,"adresse géocodée ban à l'adresse","175A chemin du Moulin des Roberts","BEAUMETTES",84220,,,"Résidence le Domaine du Moulin Blanc Bâtiment",,,"bon",1,1,0,1,0,57.4,0,9.4,0,10.1,3,10,24.8,"très bonne","bonne",,,,"très bonne","très bonne",0.41,1075.6,932.5,0,1206864.4,0,771223.7,0,6702.1,154,2371.1,3528.8,0,197.4,604.7,2914,67,1030.9,1534.3,0,85.8,262.9,204,4.6,81.4,99.7,0,5.9,16.8,"Électricité",2914,1030.9,1534.3,710,251,374,203.9,81.4,99.7,,,,,,,,,,,,,,,,,,,,,710,251,374,0,21,64,"Électricité","Convecteur électrique NFC, NF** et NF***","installation individuelle","Convecteur électrique NFC, NF** et NF***","Installation de chauffage simple","Chauffage sans solaire",1030.9,43.5,,,"Convecteur électrique NFC, NF** et NF***","Électricité","chauffage","Convecteur électrique NFC",1030.9,,,,,,,,,,,,,,,,,,,,,,,,"Électricité","Ballon électrique à accumulation vertical Catégorie B ou 2 étoiles",,,"installation individuelle","Un seul système d'ECS sans solaire","Chauffe-eau vertical Electrique",1534.3,1,43.5,"Non affecté",,,,"Ballon électrique à accumulation vertical Catégorie B ou 2 étoiles","Électricité","ecs","Chauffe-eau vertical",150,,1534.3,,,,,,,,,,,,0,,,,,,,,,,,,0,
"2484E2552150Z","2024-12-12","2024-07-11","2024-07-14","2024-07-15","2034-07-13",,,"TBR36BJH97RX",,,"DPE 3CL 2021 méthode logement",2.4,"dpe appartement individuel","B","A","appartement",,"avant 1948","individuel","individuel",2.5,1,,3,,,,72.7,,"Lourde","inférieur à 400m","H2d","129 Rue Baptistin Picca 84220 Gordes","129","Rue Baptistin Picca","Gordes","84220","84050","84","93","84050_0035_00129",876794.17,6314958.83,0.48,"adresse géocodée ban à l'adresse","129 Rue Baptistin Pica","GORDES",84220,0,,,"24/IMO/0357_p01",,"insuffisant",0,1,0,1,1,99.6,7.6,23.3,5.8,0.6,6,6.8,49.5,"bonne","insuffisante","très bonne",,,"insuffisante","moyenne",0.64,3243.3,1138.8,865.9,1614.2,243.1,506.8,441.9,7995.2,109,4050.9,3116.4,497.9,329.9,0,3476.2,47,1761.3,1355,216.5,143.4,0,251,3,139.1,88.1,13.9,9.9,0,"Électricité",3476.2,1761.3,1355,816.7,413.8,318.3,251,139.1,88.1,,,,,,,,,,,,,,,,,,,,,816.7,413.8,318.3,50.9,33.7,0,"Électricité","PAC air/air installée avant 2008","installation individuelle","Soufflage d'air chaud (air soufflé) avec distribution par fluide frigorigène","Installation de chauffage simple","PAC air/air sans réseau de distribution installée avant 2008 (système individuel)",1314.1,62.7,,,"PAC air/air installée avant 2008","Électricité","chauffage","Electrique - PAC air/air sans réseau de distribution installée avant 2008",1314.1,,,,,,"installation individuelle","Convecteur électrique NFC, NF** et NF***","Installation de chauffage simple","Convecteur électrique NFC, NF** et NF*** (système individuel)",447.1,10,,,"Convecteur électrique NFC, NF** et NF***","Électricité","chauffage","Electrique - Convecteur électrique NFC, NF** et NF***",447.1,,,,,,"Électricité","Ballon électrique à accumulation vertical Catégorie B ou 2 étoiles",,,"installation individuelle","Un seul système d'ECS sans solaire","Ballon électrique à accumulation vertical (catégorie B ou 2 étoiles), contenance ballon 30 L",1355,1,72.7,"Non affecté",,,,"Ballon électrique à accumulation vertical Catégorie B ou 2 étoiles","Électricité","ecs","Electrique - Ballon électrique à accumulation vertical (catégorie B ou 2 étoiles)",30,,1355,,,,,,,,,,,,0,"PAC air/air installée avant 2008","Électricité","Avant 2008","Refroidissement - Electrique - Pompe à chaleur air/air",72.7,216.5,"pompe à chaleur",,,,,0,
"2484E3944524V","2024-11-07","2024-10-24","2024-11-06","2024-11-07","2034-11-05","2484E3773959Q",,,,,"DPE 3CL 2021 méthode logement",2.4,"dpe maison individuelle","D","B","maison",,"avant 1948",,,2.7,,,1,,,,173.5,,"Lourde","inférieur à 400m","H2d","49 Chemin des Reirettes 84220 Gordes","49","Chemin des Reirettes","Gordes","84220","84050","84","93","84050_0750_00049",877489.23,6315509.6,0.95,"adresse non géocodée ban car aucune correspondance trouvée","49 Chemin des Reirettes","GORDES",84220,0,,,"005AE007301",,"insuffisant",0,1,0,1,1,688.8,74,158.2,45.5,74.5,0,81.6,255,"moyenne","insuffisante","moyenne",,,"insuffisante","moyenne",0.75,29215.6,1447,4159.4,3214,484,3862.7,2534.4,39644.4,228,30605.6,6232.9,708.8,787.5,1309.6,20145.3,116,16215.4,2709.9,308.2,342.4,569.4,1284.8,7,1028.9,176.1,19.7,23.6,36.4,"Électricité",14999.3,11069.4,2709.9,3077.8,2271.4,556.1,1130.4,874.5,176.1,"Bois – Bûches",5146,5146,0,216.1,216.1,0,154.4,154.4,0,,,,,,,,,,,3293.9,2487.5,556.1,63.2,70.3,116.8,"Électricité","PAC air/air installée à partir de 2015","installation individuelle","Convecteur électrique NFC, NF** et NF***","Installation de chauffage avec insert ou poêle bois en appoint","Convecteur électrique NFC, NF** et NF*** avec en appoint un insert installé de 2005 à 2006 avec label flamme verte avec programmateur pièce par pièce (système individuel)",12689,73.5,,,"Convecteur électrique NFC, NF** et NF***","Électricité","chauffage","Electrique - Convecteur électrique NFC, NF** et NF***",7543.1,"insert installé installé de 2005 à 2006 avec label flamme verte","Bois – Bûches","chauffage","Bois - Insert installé de 2005 à 2006 avec label flamme verte",5146,"installation individuelle","Soufflage d'air chaud (air soufflé) avec distribution par fluide frigorigène","Installation de chauffage simple","PAC air/air sans réseau de distribution installée à partir de 2015 avec programmateur pièce par pièce (système individuel)",3526.3,100,,,"PAC air/air installée à partir de 2015","Électricité","chauffage","Electrique - PAC air/air sans réseau de distribution installée à partir de 2015",3526.3,,,,,,"Électricité","Ballon électrique à accumulation vertical Catégorie B ou 2 étoiles",,,"installation individuelle","Un seul système d'ECS sans solaire","Ballon électrique à accumulation vertical (catégorie B ou 2 étoiles), contenance ballon 300 L",2709.9,1,173.5,"Non affecté",,,,"Ballon électrique à accumulation vertical Catégorie B ou 2 étoiles","Électricité","ecs","Electrique - Ballon électrique à accumulation vertical (catégorie B ou 2 étoiles)",300,,2709.9,,,,,,,,,,,,0,"PAC air/air installée à partir de 2015","Électricité","A partir de 2015","Refroidissement - Electrique - Pompe à chaleur (divisé) - type split",100,308.2,"Il existe plusieurs descriptifs ENR",,,,,0,
